,0,1
2508,1689.0,1232.0
2509,1585.0,1315.0
2510,1802.0,1559.0
2511,2044.0,1514.0
2512,1496.0,1139.0
2513,2042.0,1230.0
2514,1482.0,1734.0
2515,966.0,862.0
2516,2044.0,1514.0
2517,1885.0,1420.0
2518,1677.0,1105.0
2519,1440.0,1115.0
2520,1405.0,1292.0
2521,1333.0,975.0
2522,2040.0,1597.0
2523,1231.0,954.0
2524,1279.0,1080.0
2525,921.0,801.0
2526,1808.0,1025.0
2527,1804.0,1384.0
2528,1745.0,1412.0
2529,1107.0,952.0
2530,1911.0,1432.0
2531,2044.0,1514.0
2532,1625.0,1514.0
2533,1934.0,1282.0
2534,2000.0,1636.0
2535,2320.0,1720.0
2536,1229.0,1024.0
2537,2570.0,2040.0
2538,1995.0,1236.0
2539,1682.0,1619.0
2540,1074.0,1127.0
2541,1416.0,1032.0
2542,1991.0,1312.0
2543,1514.0,2044.0
2544,1818.0,1400.0
2545,1249.0,948.0
2546,2016.0,1753.0
2547,1854.0,1332.0
2548,1566.0,865.0
2549,2044.0,1514.0
2550,1255.0,1067.0
2551,1723.0,1348.0
2552,1234.0,977.0
2553,2022.0,2022.0
2554,2920.0,2320.0
2555,1680.0,1143.0
2556,1450.0,1404.0
2557,1734.0,1171.0
2558,1269.0,1071.0
2559,2000.0,1594.0
2560,1036.0,933.0
2561,1426.0,1496.0
2562,1471.0,1263.0
2563,1565.0,1326.0
2564,1399.0,1207.0
2565,1508.0,1193.0
2566,1273.0,950.0
2567,1840.0,1520.0
2568,1266.0,1111.0
2569,1468.0,1130.0
2570,1120.0,955.0
2571,1851.0,1325.0
2572,2083.0,1516.0
2573,1949.0,1455.0
2574,2056.0,1580.0
2575,2000.0,1496.0
2576,2570.0,2040.0
2577,1606.0,1162.0
2578,1714.0,1635.0
2579,1676.0,1481.0
2580,1440.0,1266.0
2581,1359.0,1168.0
2582,1667.0,1347.0
2583,1367.0,898.0
2584,1558.0,1264.0
2585,2087.0,1345.0
2586,907.0,917.0
2587,2028.0,1342.0
2588,1723.0,1352.0
2589,1342.0,1188.0
2590,2070.0,1356.0
2591,1273.0,934.0
2592,1510.0,864.0
2593,1388.0,987.0
2594,1876.0,1723.0
2595,1485.0,1069.0
2596,1305.0,1076.0
2597,1754.0,1476.0
2598,1625.0,1235.0
2599,1673.0,1468.0
2600,1985.0,1707.0
2601,1549.0,1181.0
2602,1939.0,1390.0
2603,1683.0,1254.0
2604,1440.0,1286.0
2605,1351.0,1008.0
2606,1583.0,987.0
2607,2019.0,1332.0
2608,1736.0,1310.0
2609,1459.0,945.0
2610,1347.0,956.0
2611,1436.0,1016.0
2612,1996.0,1601.0
2613,2025.0,1592.0
2614,2000.0,1468.0
2615,1587.0,1191.0
2616,1751.0,1345.0
2617,911.0,904.0
2618,1537.0,1155.0
2619,1874.0,1391.0
2620,1583.0,1381.0
2621,1721.0,1406.0
2622,1635.0,1644.0
2623,2126.0,1482.0
2624,1325.0,939.0
2625,1658.0,1373.0
2626,1260.0,801.0
2627,1691.0,1034.0
2628,1743.0,1592.0
2629,1779.0,1163.0
2630,1493.0,1033.0
2631,1482.0,1471.0
2632,1566.0,1300.0
2633,1338.0,1413.0
2634,1678.0,1258.0
2635,1541.0,1180.0
2636,1752.0,1243.0
2637,1509.0,1070.0
2638,1769.0,1267.0
2639,1606.0,1287.0
2640,2044.0,1514.0
2641,1852.0,1472.0
2642,1564.0,1598.0
2643,2420.0,1538.0
2644,1031.0,800.0
2645,1531.0,1033.0
2646,2129.0,1404.0
2647,1740.0,1429.0
2648,1854.0,1347.0
2649,1308.0,1010.0
2650,1931.0,1686.0
2651,1776.0,1342.0
2652,1112.0,748.0
2653,1188.0,880.0
2654,1662.0,1240.0
2655,1628.0,1299.0
2656,1569.0,1085.0
2657,2183.0,1831.0
2658,1573.0,1407.0
2659,1560.0,934.0
2660,1788.0,1444.0
2661,1678.0,1482.0
2662,1417.0,1089.0
2663,1600.0,1187.0
2664,1608.0,1300.0
2665,1194.0,909.0
2666,1649.0,1169.0
2667,2614.0,2164.0
2668,1767.0,1451.0
2669,1920.0,1495.0
2670,1613.0,1081.0
2671,1385.0,1142.0
2672,1465.0,1164.0
2673,2243.0,1460.0
2674,2570.0,2040.0
2675,1670.0,908.0
2676,1549.0,1314.0
2677,1652.0,1657.0
2678,2920.0,2320.0
2679,1471.0,989.0
2680,1501.0,1209.0
2681,1695.0,1240.0
2682,1194.0,1273.0
2683,1201.0,800.0
2684,1634.0,1258.0
2685,1459.0,1158.0
2686,2044.0,1514.0
2687,1279.0,992.0
2688,1690.0,1221.0
2689,1692.0,1524.0
2690,1497.0,1187.0
2691,1926.0,1254.0
2692,2044.0,1514.0
2693,1224.0,985.0
2694,1740.0,1257.0
2695,1491.0,1060.0
2696,1154.0,837.0
2697,1418.0,1078.0
2698,1962.0,1349.0
2699,2570.0,2040.0
2700,1512.0,1310.0
2701,1735.0,1310.0
2702,1800.0,1512.0
2703,1722.0,1152.0
2704,1535.0,1171.0
2705,2044.0,1514.0
2706,1704.0,1123.0
2707,1608.0,1174.0
2708,1411.0,1113.0
2709,1408.0,1186.0
2710,1493.0,1078.0
2711,1493.0,1390.0
2712,1756.0,1304.0
2713,2060.0,1596.0
2714,1344.0,965.0
2715,1748.0,1017.0
2716,2232.0,1453.0
2717,1454.0,1090.0
2718,2570.0,2040.0
2719,1807.0,1135.0
2720,1498.0,1335.0
2721,1591.0,1616.0
2722,944.0,846.0
2723,1918.0,1656.0
2724,1809.0,1621.0
2725,1644.0,1409.0
2726,1300.0,1048.0
2727,1728.0,1322.0
2728,1400.0,1116.0
2729,2570.0,2040.0
2730,1633.0,1467.0
2731,1564.0,1368.0
2732,2510.0,2000.0
2733,1689.0,1150.0
2734,2136.0,1513.0
2735,829.0,632.0
2736,1407.0,1315.0
2737,1744.0,1391.0
2738,1437.0,1261.0
2739,1686.0,1282.0
2740,1624.0,1116.0
2741,1885.0,1459.0
2742,1287.0,800.0
2743,1841.0,1364.0
2744,1580.0,1021.0
2745,1511.0,1265.0
2746,2570.0,2040.0
2747,1440.0,1146.0
2748,1584.0,1194.0
2749,2570.0,2040.0
2750,1506.0,1437.0
2751,1344.0,965.0
2752,640.0,677.0
2753,1477.0,1100.0
2754,1386.0,1249.0
2755,1865.0,1630.0
2756,2570.0,2040.0
2757,1202.0,899.0
2758,1706.0,1328.0
2759,1608.0,1327.0
2760,1495.0,1608.0
2761,1529.0,1264.0
2762,1414.0,1016.0
2763,1732.0,1379.0
2764,2098.0,1580.0
2765,1634.0,1972.0
2766,1370.0,1300.0
2767,1798.0,1099.0
2768,1420.0,905.0
2769,1252.0,1232.0
2770,1488.0,1164.0
2771,1622.0,1048.0
2772,1089.0,840.0
2773,1627.0,1242.0
2774,1471.0,1013.0
2775,1892.0,1558.0
2776,2104.0,1723.0
2777,2206.0,1464.0
2778,1751.0,1255.0
2779,1415.0,1087.0
2780,1678.0,1258.0
2781,1562.0,1052.0
2782,1674.0,1460.0
2783,727.0,875.0
2784,1678.0,1258.0
2785,1880.0,1489.0
2786,1315.0,1061.0
2787,1732.0,1569.0
2788,1269.0,791.0
2789,1748.0,1370.0
2790,1183.0,1123.0
2791,1496.0,1297.0
2792,1679.0,1226.0
2793,1873.0,1342.0
2794,1485.0,1144.0
2795,1681.0,1167.0
2796,1747.0,1021.0
2797,1408.0,976.0
2798,1710.0,1695.0
2799,1732.0,1452.0
2800,1818.0,1426.0
2801,1529.0,1182.0
2802,1497.0,1231.0
2803,1906.0,1464.0
2804,743.0,521.0
2805,1236.0,1289.0
2806,1678.0,1202.0
2807,1398.0,1188.0
2808,1580.0,1328.0
2809,1094.0,1052.0
2810,1440.0,1314.0
2811,1608.0,1258.0
2812,1305.0,860.0
2813,1337.0,888.0
2814,1609.0,1198.0
2815,1337.0,1064.0
2816,1586.0,1336.0
2817,1442.0,1143.0
2818,1338.0,1197.0
2819,1625.0,1261.0
2820,1572.0,1328.0
2821,1213.0,969.0
2822,1525.0,1360.0
2823,1140.0,930.0
2824,1422.0,1399.0
2825,2168.0,1636.0
2826,1543.0,1112.0
2827,1654.0,1248.0
2828,1846.0,1496.0
2829,1781.0,1473.0
2830,1486.0,974.0
2831,2920.0,2320.0
2832,1771.0,1429.0
2833,1887.0,1484.0
2834,1580.0,1201.0
2835,2006.0,1227.0
2836,1527.0,1178.0
2837,1382.0,1048.0
2838,1344.0,838.0
2839,1288.0,895.0
2840,1647.0,1174.0
2841,1596.0,1236.0
2842,1660.0,1485.0
2843,2164.0,1714.0
2844,1104.0,781.0
2845,1811.0,1531.0
2846,1171.0,800.0
2847,2042.0,1300.0
2848,1826.0,1370.0
2849,1779.0,1259.0
2850,1243.0,1012.0
2851,1622.0,1188.0
2852,1605.0,1398.0
2853,2920.0,2320.0
2854,2044.0,1514.0
2855,1584.0,1339.0
2856,1690.0,1184.0
2857,1573.0,1090.0
2858,1928.0,1416.0
2859,2044.0,1514.0
2860,1276.0,1048.0
2861,1269.0,1192.0
2862,1288.0,1039.0
2863,1514.0,1248.0
2864,1836.0,1395.0
2865,1720.0,1412.0
2866,2044.0,1514.0
2867,1103.0,863.0
2868,1494.0,1299.0
2869,1667.0,1338.0
2870,2133.0,1350.0
2871,1748.0,1188.0
2872,2022.0,2022.0
2873,1632.0,1192.0
2874,1579.0,1417.0
2875,1993.0,1057.0
2876,1698.0,1250.0
2877,1695.0,1570.0
2878,1508.0,1054.0
2879,2044.0,1514.0
2880,1653.0,1357.0
2881,1359.0,1084.0
2882,1262.0,936.0
2883,1256.0,867.0
2884,1430.0,1167.0
2885,1592.0,1212.0
2886,1592.0,1042.0
2887,1814.0,1167.0
2888,1503.0,1296.0
2889,1407.0,1326.0
2890,1524.0,1398.0
2891,1398.0,1048.0
2892,1557.0,1328.0
2893,1612.0,1404.0
2894,1594.0,1071.0
2895,1543.0,1475.0
2896,1264.0,980.0
2897,1638.0,1227.0
2898,1253.0,883.0
2899,1525.0,1181.0
2900,1925.0,1403.0
2901,2570.0,2040.0
2902,1623.0,1436.0
2903,2614.0,2164.0
2904,1734.0,1566.0
2905,2212.0,1676.0
2906,1916.0,1394.0
2907,2241.0,1549.0
2908,1372.0,1046.0
2909,1482.0,1398.0
2910,1349.0,1098.0
2911,1180.0,858.0
2912,1559.0,1460.0
2913,1728.0,1236.0
2914,1883.0,1620.0
2915,1255.0,1124.0
2916,1532.0,1102.0
2917,2570.0,2040.0
2918,1382.0,1276.0
2919,1569.0,1339.0
2920,2570.0,2040.0
2921,1804.0,1426.0
2922,1459.0,1168.0
2923,1689.0,1580.0
2924,2970.0,2460.0
2925,1440.0,1524.0
2926,1510.0,1244.0
2927,2154.0,1832.0
2928,1943.0,1279.0
2929,1940.0,1857.0
2930,1209.0,1049.0
2931,2044.0,1514.0
2932,1678.0,1258.0
2933,1711.0,1711.0
2934,1092.0,886.0
2935,1521.0,1191.0
2936,1287.0,1092.0
2937,1703.0,1401.0
2938,1564.0,1258.0
2939,1357.0,957.0
2940,1276.0,1197.0
2941,1738.0,1301.0
2942,1394.0,1116.0
2943,1523.0,1428.0
2944,1483.0,881.0
2945,1720.0,1468.0
2946,1736.0,1636.0
2947,1400.0,1320.0
2948,1960.0,1297.0
2949,1535.0,1341.0
2950,2570.0,2040.0
2951,1795.0,1047.0
2952,1477.0,1252.0
2953,1672.0,1179.0
2954,1505.0,1248.0
2955,1356.0,1146.0
2956,1299.0,959.0
2957,1116.0,1058.0
2958,2023.0,1344.0
2959,1400.0,1277.0
2960,1677.0,1304.0
2961,2112.0,1608.0
2962,1515.0,1077.0
2963,1710.0,1339.0
2964,1497.0,1316.0
2965,1516.0,1237.0
2966,1626.0,1362.0
2967,2318.0,2142.0
2968,1790.0,1356.0
2969,1590.0,1193.0
2970,1356.0,1230.0
2971,1417.0,1434.0
2972,1718.0,1466.0
2973,1479.0,1168.0
2974,1938.0,1550.0
2975,1639.0,1181.0
2976,2252.0,1482.0
2977,1515.0,1273.0
2978,1318.0,1031.0
2979,1144.0,986.0
2980,1473.0,1077.0
2981,1468.0,1202.0
2982,1528.0,1256.0
2983,1349.0,1031.0
2984,888.0,918.0
2985,1597.0,1231.0
2986,1479.0,1183.0
2987,1819.0,1649.0
2988,1468.0,1391.0
2989,1802.0,1115.0
2990,1292.0,1193.0
2991,1075.0,1003.0
2992,1678.0,1258.0
2993,1615.0,1315.0
2994,1954.0,1623.0
2995,2970.0,2460.0
2996,2320.0,1720.0
2997,1123.0,868.0
2998,2076.0,1568.0
2999,2140.0,1608.0
3000,1367.0,1132.0
3001,1708.0,1400.0
3002,1472.0,1220.0
3003,1762.0,1412.0
3004,1763.0,1494.0
3005,1876.0,1488.0
3006,1277.0,1156.0
3007,1424.0,981.0
3008,1678.0,1258.0
3009,1734.0,1286.0
3010,1579.0,1065.0
3011,1460.0,1443.0
3012,1776.0,1482.0
3013,925.0,941.0
3014,1360.0,955.0
3015,1784.0,1486.0
3016,1279.0,1168.0
3017,1417.0,1207.0
3018,1842.0,1676.0
3019,1306.0,907.0
3020,1397.0,1181.0
3021,2112.0,1474.0
3022,1620.0,1264.0
3023,1853.0,1328.0
3024,2570.0,2040.0
3025,1460.0,1024.0
3026,1136.0,1180.0
3027,2031.0,1753.0
3028,1737.0,1345.0
3029,1724.0,1573.0
3030,1248.0,928.0
3031,1940.0,1550.0
3032,1534.0,1384.0
3033,1753.0,1169.0
3034,1994.0,1559.0
3035,1703.0,1020.0
3036,1922.0,1227.0
3037,1668.0,1212.0
3038,1938.0,1454.0
3039,1374.0,1097.0
3040,1615.0,1268.0
3041,1230.0,1031.0
3042,1836.0,1313.0
3043,2570.0,2040.0
3044,1707.0,1528.0
3045,1705.0,1600.0
3046,1718.0,1350.0
3047,1576.0,992.0
3048,1494.0,1258.0
3049,2044.0,1514.0
3050,1620.0,1419.0
3051,1200.0,1035.0
3052,1739.0,1595.0
3053,1926.0,1495.0
3054,1181.0,1069.0
3055,1176.0,1022.0
3056,1514.0,953.0
3057,1809.0,1404.0
3058,2022.0,2022.0
3059,1041.0,799.0
3060,1423.0,1156.0
3061,2368.0,1538.0
3062,1258.0,908.0
3063,1488.0,1443.0
3064,1433.0,1292.0
3065,1504.0,1203.0
3066,1888.0,1272.0
3067,1522.0,1276.0
3068,1733.0,1559.0
3069,1830.0,1494.0
3070,1484.0,996.0
3071,1262.0,963.0
3072,2920.0,2320.0
3073,1675.0,1347.0
3074,2460.0,1950.0
3075,1226.0,1005.0
3076,1797.0,2054.0
3077,1992.0,1412.0
3078,2196.0,1552.0
3079,1984.0,1515.0
3080,1042.0,932.0
3081,1790.0,1429.0
3082,2044.0,1514.0
3083,1748.0,1412.0
3084,1936.0,1691.0
3085,1169.0,859.0
3086,1860.0,1370.0
3087,1081.0,868.0
3088,1590.0,1302.0
3089,1759.0,1507.0
3090,1482.0,1243.0
3091,1639.0,1236.0
3092,2450.0,1665.0
3093,1447.0,1097.0
3094,1583.0,1126.0
3095,2570.0,2040.0
3096,1706.0,1408.0
3097,901.0,800.0
3098,1566.0,1244.0
3099,1702.0,1451.0
3100,1398.0,1244.0
3101,1664.0,1423.0
3102,1272.0,925.0
3103,1465.0,1164.0
3104,1700.0,1376.0
3105,2570.0,2040.0
3106,1217.0,1010.0
3107,1604.0,1479.0
3108,1223.0,1103.0
3109,1982.0,1401.0
3110,1476.0,1252.0
3111,1860.0,1482.0
3112,1692.0,1328.0
3113,1174.0,1019.0
3114,1521.0,1276.0
3115,1762.0,1286.0
3116,1775.0,1768.0
3117,1787.0,1396.0
3118,2570.0,2040.0
3119,1094.0,941.0
3120,1697.0,1441.0
3121,2044.0,1514.0
3122,1747.0,1409.0
3123,1546.0,1378.0
3124,1548.0,1172.0
3125,1715.0,1388.0
3126,1691.0,1266.0
3127,2920.0,2320.0
3128,1517.0,1275.0
3129,1926.0,1419.0
3130,2040.0,2570.0
3131,1351.0,946.0
3132,1790.0,1276.0
3133,1712.0,1065.0
3134,1625.0,1481.0
3135,1201.0,800.0
3136,2570.0,2040.0
3137,1991.0,1605.0
3138,1445.0,1223.0
3139,1496.0,1213.0
3140,1678.0,1258.0
3141,1489.0,1168.0
3142,1888.0,1846.0
3143,1950.0,1489.0
3144,1609.0,1163.0
3145,1426.0,1231.0
3146,1507.0,988.0
3147,1644.0,1512.0
3148,1132.0,882.0
3149,1386.0,1024.0
3150,1398.0,1300.0
3151,1622.0,1364.0
3152,2295.0,1644.0
3153,1221.0,1081.0
3154,1678.0,1566.0
3155,1266.0,1206.0
3156,1386.0,1151.0
3157,1449.0,1121.0
3158,1382.0,976.0
3159,1766.0,1461.0
3160,1435.0,1242.0
3161,1602.0,1246.0
3162,1734.0,1588.0
3163,1504.0,1037.0
3164,1829.0,1513.0
3165,1870.0,1490.0
3166,1565.0,1141.0
3167,1535.0,905.0
3168,1381.0,893.0
3169,1889.0,1351.0
3170,1225.0,1138.0
3171,1995.0,1383.0
3172,1468.0,1244.0
3173,1484.0,1386.0
3174,1729.0,1576.0
3175,819.0,663.0
3176,1606.0,1553.0
3177,1418.0,1329.0
3178,1527.0,1082.0
3179,1735.0,1376.0
3180,1707.0,958.0
3181,1624.0,800.0
3182,928.0,800.0
3183,1672.0,1381.0
3184,1697.0,1360.0
3185,1463.0,1005.0
3186,2059.0,1442.0
3187,1961.0,1804.0
3188,1413.0,1109.0
3189,1108.0,895.0
3190,1467.0,1221.0
3191,1258.0,1015.0
3192,1146.0,1071.0
3193,1693.0,1390.0
3194,1580.0,1384.0
3195,2970.0,2460.0
3196,2970.0,2460.0
3197,1795.0,1512.0
3198,2098.0,1608.0
3199,1318.0,919.0
3200,1678.0,1258.0
3201,2570.0,2040.0
3202,1214.0,804.0
3203,1253.0,1069.0
3204,1453.0,1149.0
3205,1930.0,1538.0
3206,957.0,828.0
3207,1325.0,1168.0
3208,1323.0,1122.0
3209,1380.0,1070.0
3210,1334.0,1068.0
3211,2139.0,1883.0
3212,1257.0,1224.0
3213,1654.0,1373.0
3214,1627.0,1111.0
3215,1977.0,1652.0
3216,1580.0,1244.0
3217,1850.0,1570.0
3218,1697.0,1009.0
3219,2155.0,1687.0
3220,2458.0,1982.0
3221,1240.0,1180.0
3222,1596.0,1619.0
3223,1986.0,1314.0
3224,1268.0,1014.0
3225,2044.0,1514.0
3226,1570.0,1352.0
3227,1939.0,1431.0
3228,1713.0,1204.0
3229,1759.0,1379.0
3230,1843.0,1430.0
3231,1205.0,919.0
3232,1867.0,1320.0
3233,1654.0,1542.0
3234,2148.0,1203.0
3235,1677.0,1284.0
3236,2074.0,1608.0
3237,1794.0,1423.0
3238,1514.0,1199.0
3239,1601.0,1424.0
3240,2570.0,2040.0
3241,1817.0,1790.0
3242,1644.0,1404.0
3243,1683.0,1651.0
3244,2044.0,1514.0
3245,2129.0,1649.0
3246,980.0,855.0
3247,2082.0,1679.0
3248,1900.0,1240.0
3249,1678.0,1258.0
3250,1220.0,943.0
3251,1419.0,995.0
3252,2920.0,2320.0
3253,1428.0,1302.0
3254,1710.0,1118.0
3255,2014.0,2028.0
3256,1613.0,1452.0
3257,1664.0,1398.0
3258,2044.0,1514.0
3259,2570.0,2040.0
3260,1644.0,1369.0
3261,1440.0,1244.0
3262,1310.0,1437.0
3263,1246.0,1148.0
3264,1698.0,1103.0
3265,1343.0,1143.0
3266,1773.0,1732.0
3267,1386.0,891.0
3268,1323.0,1077.0
3269,2460.0,1950.0
3270,1901.0,1288.0
3271,1254.0,1080.0
3272,2144.0,1776.0
3273,1554.0,1192.0
3274,2057.0,1456.0
3275,1745.0,1379.0
3276,1514.0,2044.0
3277,1578.0,1057.0
3278,1602.0,1293.0
3279,1418.0,1123.0
3280,1366.0,1137.0
3281,1690.0,1054.0
3282,2460.0,1950.0
3283,1944.0,1566.0
3284,1721.0,1374.0
3285,1454.0,1200.0
3286,1482.0,1258.0
3287,1162.0,818.0
3288,1729.0,1561.0
3289,1443.0,1026.0
3290,2044.0,1514.0
3291,1691.0,1357.0
3292,1376.0,803.0
3293,1370.0,1342.0
3294,2164.0,1714.0
3295,1678.0,1272.0
3296,1520.0,1163.0
3297,2044.0,1514.0
3298,1723.0,1470.0
3299,1543.0,1245.0
3300,1846.0,1370.0
3301,1019.0,862.0
3302,1732.0,1566.0
3303,1308.0,1372.0
3304,2044.0,1514.0
3305,2087.0,1256.0
3306,1502.0,1204.0
3307,1558.0,1853.0
3308,1517.0,1244.0
3309,2570.0,2040.0
3310,1270.0,1153.0
3311,1295.0,1088.0
3312,1473.0,1097.0
3313,2021.0,1661.0
3314,1623.0,1024.0
3315,1551.0,1167.0
3316,1776.0,1272.0
3317,1888.0,1580.0
3318,1524.0,1380.0
3319,1689.0,1588.0
3320,1382.0,1283.0
3321,1539.0,1138.0
3322,1659.0,1445.0
3323,1633.0,1254.0
3324,1813.0,1432.0
3325,2570.0,2040.0
3326,1658.0,1348.0
3327,1538.0,1272.0
3328,1482.0,1426.0
3329,1286.0,855.0
3330,1678.0,1650.0
3331,1851.0,1726.0
3332,1450.0,1071.0
3333,1328.0,1024.0
3334,1277.0,1193.0
3335,1134.0,961.0
3336,1798.0,1798.0
3337,1614.0,1309.0
3338,1583.0,1190.0
3339,1300.0,1034.0
3340,2044.0,1514.0
3341,2446.0,2164.0
3342,1955.0,1532.0
3343,2014.0,1524.0
3344,1923.0,1650.0
3345,1454.0,1006.0
3346,1874.0,2000.0
3347,1960.0,1491.0
3348,1061.0,990.0
3349,1707.0,1766.0
3350,1673.0,1168.0
3351,1673.0,1369.0
3352,1398.0,1048.0
3353,1315.0,1228.0
3354,1510.0,1664.0
3355,1432.0,1170.0
3356,1280.0,1132.0
3357,1441.0,906.0
3358,1520.0,1744.0
3359,1755.0,1288.0
3360,1765.0,1452.0
3361,1398.0,1048.0
3362,1905.0,1428.0
3363,1593.0,1288.0
3364,1328.0,1258.0
3365,1324.0,956.0
3366,1987.0,1788.0
3367,1151.0,1151.0
3368,1685.0,1145.0
3369,1363.0,1216.0
3370,2000.0,1566.0
3371,1498.0,1164.0
3372,1362.0,921.0
3373,1175.0,948.0
3374,1573.0,925.0
3375,2061.0,1400.0
3376,1422.0,1080.0
3377,1941.0,1195.0
3378,1342.0,1382.0
3379,1573.0,1185.0
3380,1522.0,1145.0
3381,1655.0,1036.0
3382,1425.0,1300.0
3383,1777.0,1229.0
3384,1301.0,800.0
3385,1000.0,879.0
3386,1415.0,1139.0
3387,1975.0,1468.0
3388,1566.0,1328.0
3389,1308.0,1144.0
3390,1804.0,1454.0
3391,1567.0,1578.0
3392,1818.0,1370.0
3393,1498.0,1133.0
3394,1678.0,1258.0
3395,1712.0,1424.0
3396,1217.0,1036.0
3397,1084.0,969.0
3398,1383.0,1117.0
3399,1831.0,1526.0
3400,1343.0,1183.0
3401,1490.0,1117.0
3402,1470.0,1094.0
3403,1417.0,903.0
3404,1789.0,1239.0
3405,1804.0,1510.0
3406,1733.0,1391.0
3407,1492.0,1133.0
3408,1221.0,1196.0
3409,1841.0,1626.0
3410,1622.0,1202.0
3411,1500.0,1517.0
3412,1591.0,1185.0
3413,1749.0,1441.0
3414,1248.0,1225.0
3415,1848.0,1467.0
3416,2970.0,2460.0
3417,1452.0,1145.0
3418,1084.0,991.0
3419,1939.0,1472.0
3420,1650.0,1132.0
3421,1673.0,1318.0
3422,1497.0,1150.0
3423,1556.0,1172.0
3424,1824.0,1263.0
3425,1783.0,1544.0
3426,1779.0,1077.0
3427,1218.0,1068.0
3428,1559.0,1273.0
3429,1468.0,1244.0
3430,1147.0,1053.0
3431,1299.0,966.0
3432,1377.0,1300.0
3433,1136.0,942.0
3434,1538.0,1462.0
3435,1318.0,1476.0
3436,1502.0,1349.0
3437,1967.0,1155.0
3438,1628.0,1369.0
3439,2044.0,1514.0
3440,2022.0,2022.0
3441,1150.0,920.0
3442,2970.0,2460.0
3443,1409.0,974.0
3444,1495.0,1205.0
3445,1375.0,1005.0
3446,1511.0,1224.0
3447,1848.0,1261.0
3448,1329.0,1151.0
3449,1548.0,1135.0
3450,1676.0,1318.0
3451,1753.0,1302.0
3452,1496.0,1081.0
3453,1488.0,1260.0
3454,1935.0,1560.0
3455,1344.0,965.0
3456,1679.0,1364.0
3457,1552.0,1356.0
3458,1155.0,836.0
3459,1399.0,982.0
3460,1622.0,1300.0
3461,1734.0,1342.0
3462,1735.0,1411.0
3463,1639.0,1468.0
3464,2028.0,1510.0
3465,2137.0,1832.0
3466,1496.0,1203.0
3467,1415.0,1118.0
3468,1424.0,1199.0
3469,1409.0,1074.0
3470,1238.0,1005.0
3471,1135.0,1059.0
3472,1678.0,1398.0
3473,1141.0,800.0
3474,1544.0,1212.0
3475,1288.0,776.0
3476,1739.0,1120.0
3477,1385.0,943.0
3478,1714.0,1310.0
3479,1497.0,1432.0
3480,1191.0,850.0
3481,2320.0,1720.0
3482,1945.0,1364.0
3483,1163.0,971.0
3484,1986.0,1678.0
3485,2042.0,1678.0
3486,1051.0,800.0
3487,2570.0,2040.0
3488,1463.0,1161.0
3489,1837.0,1395.0
3490,1562.0,1082.0
3491,1544.0,1120.0
3492,1615.0,1155.0
3493,1380.0,1103.0
3494,1518.0,1220.0
3495,1642.0,1362.0
3496,990.0,800.0
3497,1845.0,1413.0
3498,1544.0,940.0
3499,1159.0,1007.0
3500,1481.0,1328.0
3501,1421.0,1097.0
3502,1827.0,1346.0
3503,2044.0,1514.0
3504,1681.0,1395.0
3505,1748.0,1477.0
3506,1804.0,1303.0
3507,1277.0,993.0
3508,1380.0,829.0
3509,1770.0,1322.0
3510,2094.0,1803.0
3511,1930.0,1538.0
3512,1672.0,1326.0
3513,1426.0,1311.0
3514,1873.0,1402.0
3515,1390.0,1186.0
3516,1625.0,1348.0
3517,1486.0,1058.0
3518,1733.0,1170.0
3519,1618.0,1400.0
3520,1677.0,1354.0
3521,1394.0,1038.0
3522,1524.0,1266.0
3523,1487.0,1205.0
3524,891.0,800.0
3525,1353.0,1191.0
3526,1880.0,1341.0
3527,1642.0,1089.0
3528,2044.0,1514.0
3529,1614.0,1256.0
3530,1547.0,1347.0
3531,1625.0,1442.0
3532,1559.0,970.0
3533,1493.0,1021.0
3534,1700.0,1292.0
3535,1554.0,1056.0
3536,1657.0,1308.0
3537,1434.0,1191.0
3538,1204.0,795.0
3539,1752.0,1578.0
3540,1856.0,1366.0
3541,1544.0,1079.0
3542,1300.0,1216.0
3543,2164.0,1714.0
3544,1877.0,1453.0
3545,1880.0,1489.0
3546,1291.0,1018.0
3547,1678.0,1258.0
3548,1836.0,1327.0
3549,2122.0,1520.0
3550,1611.0,1540.0
3551,1615.0,1288.0
3552,1589.0,1429.0
3553,1354.0,832.0
3554,1588.0,1380.0
3555,1399.0,974.0
3556,1899.0,1438.0
3557,1340.0,1201.0
3558,1459.0,881.0
3559,1524.0,1442.0
3560,2570.0,2040.0
3561,1378.0,946.0
3562,2028.0,1480.0
3563,1469.0,1148.0
3564,1887.0,1442.0
3565,2168.0,1440.0
3566,1202.0,980.0
3567,1403.0,1038.0
3568,1735.0,1428.0
3569,1062.0,909.0
3570,1560.0,1561.0
3571,1342.0,933.0
3572,1429.0,1555.0
3573,1301.0,1158.0
3574,1779.0,1438.0
3575,1724.0,1175.0
3576,1782.0,1692.0
3577,2183.0,1781.0
3578,1571.0,1358.0
3579,1512.0,1207.0
3580,1888.0,1398.0
3581,1512.0,1036.0
3582,1668.0,1429.0
3583,1846.0,1602.0
3584,1411.0,1225.0
3585,1165.0,910.0
3586,1388.0,1048.0
3587,1452.0,1047.0
3588,1916.0,966.0
3589,1875.0,1494.0
3590,2970.0,2460.0
3591,1635.0,1280.0
3592,1581.0,1154.0
3593,2028.0,1877.0
3594,1648.0,1268.0
3595,1311.0,1090.0
3596,1804.0,1398.0
